ID,KIDSDRIV,BIRTH,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,GENDER,EDUCATION,OCCUPATION,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CLM_AMT,CAR_AGE,CLAIM_FLAG,URBANICITY
779798830,1,28-Oct-63,36,2,14,20926.00 ,No,122046.00 ,Yes,M,z_High School,Clerical,23,Private,9000,6,Pickup,no,37689,1,Yes,7,0,1,0,Highly Urban/ Urban
378685088,0,7-Apr-39,60,0,12,89504.00 ,No,239965.00 ,z_No,z_F,Masters,Lawyer,50,Private,10450,6,z_SUV,no,893,2,No,5,0,19,0,Highly Urban/ Urban
877277908,0,10-Jun-46,53,0,13,34455.00 ,No,0.00 ,z_No,M,PhD,Manager,62,Commercial,28170,11,Panel Truck,no,0,0,No,1,0,15,0,Highly Urban/ Urban
303886864,1,7-Nov-54,45,2,7,26681.00 ,Yes,166588.00 ,z_No,z_F,Bachelors,Professional,10,Private,14560,1,z_SUV,no,0,0,No,3,0,13,0,z_Highly Rural/ Rural
646482160,1,29-Feb-56,43,1,7,57170.00 ,No,198402.00 ,Yes,z_F,<High School,z_Blue Collar,41,Private,26320,9,Minivan,no,25804,2,No,0,0,1,0,Highly Urban/ Urban
881285757,0,25-Sep-56,43,0,7,89955.00 ,No,309466.00 ,Yes,z_F,PhD,Lawyer,43,Private,26740,1,Minivan,no,0,0,No,0,0,1,0,Highly Urban/ Urban
727204683,0,16-Jul-50,49,0,10,43676.00 ,No,,z_No,z_F,z_High School,z_Blue Collar,22,Commercial,10770,4,z_SUV,no,9230,1,No,3,3140,7,1,Highly Urban/ Urban
672206945,0,11-Feb-63,36,2,10,27370.00 ,Yes,0.00 ,z_No,M,z_High School,z_Blue Collar,25,Commercial,13670,4,Minivan,no,4318,1,No,3,4482,7,1,Highly Urban/ Urban
884326653,0,14-May-49,50,0,14,63166.00 ,No,201839.00 ,Yes,z_F,z_High School,Professional,26,Private,12990,4,z_SUV,no,0,0,No,0,0,1,0,Highly Urban/ Urban
902048251,0,10-Sep-35,64,0,14,45110.00 ,No,178514.00 ,Yes,M,Bachelors,z_Blue Collar,22,Commercial,14860,1,z_SUV,no,0,0,No,0,4278,9,1,Highly Urban/ Urban
31285809,0,2-Mar-43,56,2,10,47562.00 ,No,169576.00 ,Yes,z_F,z_High School,z_Blue Collar,16,Commercial,21880,1,Pickup,no,9894,1,No,2,0,7,0,Highly Urban/ Urban
164287398,3,22-Feb-58,41,3,10,43488.00 ,Yes,0.00 ,z_No,z_F,<High School,z_Blue Collar,48,Private,9950,11,z_SUV,no,0,0,No,4,5576,1,1,Highly Urban/ Urban
582651288,0,13-Dec-56,42,0,10,14356.00 ,No,112218.00 ,Yes,z_F,z_High School,Home Maker,25,Private,11310,4,z_SUV,no,0,0,No,4,0,,0,Highly Urban/ Urban
568232894,0,23-Nov-51,47,0,7,69496.00 ,No,0.00 ,z_No,M,z_High School,Professional,43,Commercial,24310,10,Panel Truck,yes,0,0,No,0,243,,1,Highly Urban/ Urban
405402235,0,15-Nov-39,60,0,0,0.00 ,No,146261.00 ,Yes,z_F,Bachelors,Home Maker,45,Private,23800,3,Sports Car,no,6223,1,No,5,0,12,0,Highly Urban/ Urban
185458905,0,17-Jul-54,45,0,8,62991.00 ,No,234990.00 ,Yes,z_F,Bachelors,Manager,30,Private,12300,6,z_SUV,no,3078,1,No,1,0,7,0,Highly Urban/ Urban
852141727,1,3-Mar-46,53,1,11,63593.00 ,Yes,0.00 ,z_No,z_F,Bachelors,z_Blue Collar,39,Commercial,23410,13,Pickup,no,0,0,No,0,0,10,0,z_Highly Rural/ Rural
481734854,0,21-Aug-48,51,0,13,81987.00 ,No,258282.00 ,z_No,M,z_High School,z_Blue Collar,36,Private,14800,9,Minivan,no,0,0,No,0,0,8,0,z_Highly Rural/ Rural
24008554,0,30-Jul-50,49,0,10,41068.00 ,No,0.00 ,z_No,M,z_High School,z_Blue Collar,28,Commercial,21130,6,Van,yes,7463,2,No,0,20883,1,1,Highly Urban/ Urban
508252659,0,3-Sep-46,53,0,13,50516.00 ,No,218287.00 ,Yes,z_F,z_High School,Manager,5,Private,11850,1,z_SUV,no,0,0,No,0,0,1,0,Highly Urban/ Urban
722135206,0,30-Apr-44,55,0,14,74441.00 ,No,226180.00 ,Yes,z_F,Masters,Professional,18,Private,16050,1,z_SUV,no,0,0,No,0,0,1,0,Highly Urban/ Urban
749598455,0,2-Feb-47,52,0,8,130393.00 ,No,363470.00 ,Yes,M,Masters,Manager,34,Private,22360,1,Minivan,yes,0,0,No,1,0,11,0,Highly Urban/ Urban
563642988,0,7-Mar-54,45,3,,191579.00 ,No,449329.00 ,Yes,M,PhD,Professional,8,Private,6200,1,Sports Car,no,0,0,Yes,3,0,13,0,Highly Urban/ Urban
976090829,0,15-Feb-58,41,0,14,99403.00 ,No,247297.00 ,z_No,z_F,Bachelors,Professional,36,Private,16520,1,z_SUV,no,0,0,No,1,0,1,0,z_Highly Rural/ Rural
293776930,0,31-Dec-53,45,1,9,51221.00 ,No,166715.00 ,Yes,M,<High School,Clerical,51,Private,16550,1,Minivan,yes,0,0,No,1,2610,6,1,Highly Urban/ Urban
298601070,0,2-Jan-63,36,0,12,107845.00 ,No,322073.00 ,Yes,z_F,Masters,Lawyer,27,Private,15880,4,z_SUV,no,0,0,No,0,0,15,0,Highly Urban/ Urban
872231801,0,24-Oct-67,32,1,11,6622.00 ,No,0.00 ,Yes,z_F,z_High School,Student,22,Private,1500,6,Sports Car,no,0,0,No,0,5692,7,1,Highly Urban/ Urban
994904944,0,5-Jul-34,65,2,10,29603.00 ,No,159862.00 ,Yes,M,z_High School,z_Blue Collar,26,Commercial,10960,9,z_SUV,no,5088,3,No,3,0,1,0,Highly Urban/ Urban
268975269,0,5-Jan-56,43,0,13,43900.00 ,No,184254.00 ,Yes,M,z_High School,Clerical,11,Private,19760,1,Van,yes,6024,1,No,5,0,8,0,Highly Urban/ Urban
464550883,0,25-Jul-55,44,0,0,0.00 ,No,0.00 ,z_No,z_F,PhD,Home Maker,26,Private,22490,11,Minivan,no,0,0,No,1,0,15,0,Highly Urban/ Urban
268936192,0,15-Jan-50,49,0,13,96057.00 ,No,245655.00 ,Yes,M,Bachelors,Professional,76,Commercial,27660,6,Panel Truck,no,0,0,No,2,4246,9,1,Highly Urban/ Urban
247546848,0,4-Mar-58,41,0,8,169599.00 ,No,0.00 ,z_No,M,Masters,,31,Commercial,27680,4,Panel Truck,yes,3196,3,No,6,0,20,0,Highly Urban/ Urban
181441361,0,10-Sep-64,35,0,5,37684.00 ,No,155474.00 ,z_No,M,Masters,Professional,29,Private,11040,1,Minivan,yes,9788,2,No,3,0,9,0,Highly Urban/ Urban
935222021,0,30-Jul-58,41,0,11,56281.00 ,No,179309.00 ,z_No,M,Bachelors,Manager,54,Private,11230,1,Minivan,no,5916,1,No,1,0,13,0,Highly Urban/ Urban
926800152,0,10-Feb-43,56,1,,50384.00 ,No,191197.00 ,Yes,M,Bachelors,Manager,38,Private,14990,1,Minivan,yes,0,0,No,0,0,9,0,Highly Urban/ Urban
44942139,0,23-Aug-64,35,0,,76219.00 ,No,262755.00 ,Yes,z_F,Bachelors,Professional,13,Private,9120,1,z_SUV,no,0,0,No,2,0,7,0,z_Highly Rural/ Rural
832980576,0,21-Aug-48,51,0,,57910.00 ,No,229038.00 ,Yes,M,Masters,Lawyer,13,Private,13610,10,Minivan,no,0,0,No,2,0,13,0,Highly Urban/ Urban
951926113,0,27-Aug-56,43,2,14,75423.00 ,Yes,0.00 ,z_No,M,PhD,,28,Commercial,36290,13,Panel Truck,yes,9568,3,No,2,0,11,0,Highly Urban/ Urban
99857440,0,14-Mar-58,41,2,9,139860.00 ,Yes,321852.00 ,z_No,z_F,PhD,,33,Commercial,33210,10,Van,no,6449,1,No,3,0,11,0,Highly Urban/ Urban
133704417,0,26-Sep-43,56,0,13,104468.00 ,No,313603.00 ,Yes,M,Bachelors,Professional,49,Commercial,27950,1,Panel Truck,yes,0,0,No,3,0,11,0,Highly Urban/ Urban
769341506,0,4-Dec-61,37,0,12,112814.00 ,No,361722.00 ,Yes,M,Masters,Manager,52,Commercial,25630,4,Panel Truck,yes,0,0,No,2,0,17,0,Highly Urban/ Urban
412707461,0,1-May-59,40,1,14,84157.00 ,No,269578.00 ,Yes,M,Bachelors,Professional,49,Commercial,38320,4,Panel Truck,no,3442,1,No,2,0,1,0,Highly Urban/ Urban
240458002,0,3-Oct-58,41,1,12,141776.00 ,No,352314.00 ,Yes,M,PhD,,62,Commercial,22220,4,Van,no,0,0,No,0,0,11,0,z_Highly Rural/ Rural
85637705,2,1-Feb-54,45,3,15,23000.00 ,No,167879.00 ,Yes,M,<High School,Clerical,19,Private,10680,6,Pickup,no,0,0,No,0,0,8,0,z_Highly Rural/ Rural
606671545,0,16-Dec-41,57,0,15,171913.00 ,No,468103.00 ,Yes,M,PhD,,67,Commercial,37960,10,Panel Truck,no,36540,3,No,4,0,11,0,Highly Urban/ Urban
70983290,0,23-Aug-35,64,0,,40188.00 ,No,203994.00 ,Yes,M,Bachelors,z_Blue Collar,65,Commercial,7900,1,z_SUV,yes,10942,2,Yes,0,6316,11,1,Highly Urban/ Urban
91566829,0,31-Mar-63,36,2,14,118551.00 ,No,378545.00 ,Yes,z_F,Masters,Professional,28,Private,21450,11,Pickup,no,3502,4,No,0,0,,0,Highly Urban/ Urban
58554153,0,6-Oct-49,50,0,14,27783.00 ,No,0.00 ,z_No,M,<High School,z_Blue Collar,41,Commercial,6500,1,Pickup,yes,8506,1,No,1,3124,1,1,Highly Urban/ Urban
161966320,0,8-Dec-60,38,0,14,17724.00 ,No,147657.00 ,Yes,M,z_High School,Clerical,31,Private,12270,10,Minivan,no,0,0,No,0,0,6,0,z_Highly Rural/ Rural
55524088,0,18-Feb-71,28,1,9,20852.00 ,No,123109.00 ,Yes,z_F,z_High School,Home Maker,5,Private,20960,1,Minivan,no,20581,1,Yes,3,0,1,0,Highly Urban/ Urban
695588460,0,17-Nov-61,38,4,19,30735.00 ,No,136298.00 ,Yes,z_F,<High School,Clerical,15,Private,21430,10,Minivan,no,0,0,No,0,0,4,0,z_Highly Rural/ Rural
987311024,0,7-Oct-42,57,0,14,60599.00 ,No,214459.00 ,Yes,z_F,Masters,Lawyer,50,Private,16550,4,z_SUV,no,19751,2,Yes,0,0,12,0,Highly Urban/ Urban
424197869,0,1-Mar-41,58,0,15,102092.00 ,No,270868.00 ,Yes,z_F,Masters,Lawyer,16,Private,17510,6,Minivan,no,0,0,No,4,0,13,0,Highly Urban/ Urban
751746887,0,30-Apr-50,49,0,13,147455.00 ,No,394201.00 ,z_No,M,PhD,Manager,53,Commercial,23230,6,Panel Truck,no,0,0,No,0,0,22,0,Highly Urban/ Urban
709682622,0,23-May-48,51,0,,104346.00 ,No,319207.00 ,Yes,z_F,z_High School,z_Blue Collar,33,Commercial,24860,17,Minivan,no,2131,1,No,3,2235,1,1,Highly Urban/ Urban
762375598,1,10-Oct-58,41,1,10,96166.00 ,No,241382.00 ,Yes,z_F,Masters,Lawyer,29,Private,15220,1,z_SUV,no,0,0,Yes,1,1187,8,1,Highly Urban/ Urban
313316901,0,17-Sep-50,49,0,15,7077.00 ,No,0.00 ,Yes,z_F,z_High School,Student,35,Private,9700,17,Sports Car,no,0,0,No,0,0,11,0,Highly Urban/ Urban
542281799,0,8-Jan-37,62,0,11,34580.00 ,No,195895.00 ,Yes,z_F,Masters,Lawyer,12,Private,20880,1,Minivan,no,6200,1,No,3,0,12,0,z_Highly Rural/ Rural
9864398,0,23-May-43,56,0,9,47847.00 ,No,178445.00 ,Yes,z_F,Bachelors,z_Blue Collar,49,Commercial,11880,1,Sports Car,no,0,0,No,4,295,12,1,Highly Urban/ Urban
63641910,0,7-Apr-54,45,1,10,102765.00 ,Yes,0.00 ,z_No,z_F,Masters,Lawyer,43,Private,19680,6,Minivan,no,0,0,No,0,1283,17,1,Highly Urban/ Urban
9479318,0,24-Feb-68,31,1,11,38453.00 ,Yes,163602.00 ,z_No,z_F,z_High School,z_Blue Collar,9,Commercial,17360,6,Pickup,no,8153,1,No,8,4550,1,1,Highly Urban/ Urban
894008021,0,9-Sep-53,46,0,8,196756.00 ,No,502867.00 ,Yes,z_F,PhD,,12,Commercial,25780,1,Pickup,no,1815,2,No,3,0,13,0,Highly Urban/ Urban
642188257,0,21-May-42,57,0,13,81022.00 ,No,259579.00 ,Yes,z_F,z_High School,Professional,35,Private,31280,1,Pickup,no,0,0,Yes,1,0,9,0,Highly Urban/ Urban
618040112,0,3-Feb-46,53,0,0,,No,0.00 ,z_No,z_F,Masters,Home Maker,48,Commercial,41470,11,Panel Truck,no,1797,3,No,4,3149,13,1,Highly Urban/ Urban
291046635,0,14-Jan-44,55,0,13,44967.00 ,No,205531.00 ,Yes,M,z_High School,Clerical,30,Private,6000,1,Minivan,yes,0,0,No,0,0,9,0,Highly Urban/ Urban
949033066,3,10-Feb-60,39,3,,30728.00 ,No,174194.00 ,Yes,z_F,Bachelors,Clerical,6,Private,27250,6,Minivan,no,1400,2,No,1,0,11,0,z_Highly Rural/ Rural
26574720,0,22-Sep-55,44,0,13,169602.00 ,No,0.00 ,z_No,z_F,PhD,Doctor,37,Private,28650,10,Van,no,4069,1,No,7,0,16,0,Highly Urban/ Urban
384962368,0,18-Oct-51,48,0,14,100709.00 ,No,0.00 ,z_No,z_F,PhD,Manager,12,Private,16370,1,z_SUV,no,0,0,Yes,1,0,1,0,Highly Urban/ Urban
901650977,0,2-Jun-52,47,0,8,130087.00 ,No,0.00 ,z_No,z_F,Masters,Lawyer,28,Private,11980,1,z_SUV,no,0,0,No,0,0,22,0,Highly Urban/ Urban
866863943,0,17-Dec-71,27,4,10,38951.00 ,No,184377.00 ,Yes,z_F,z_High School,Clerical,18,Private,9780,6,Sports Car,no,0,0,No,2,0,7,0,Highly Urban/ Urban
329938074,0,10-May-52,47,0,9,59233.00 ,No,167038.00 ,z_No,z_F,Bachelors,z_Blue Collar,14,Commercial,21420,1,Minivan,no,0,0,No,1,4719,8,1,Highly Urban/ Urban
196850945,0,4-Oct-46,53,0,11,91924.00 ,No,249756.00 ,Yes,M,z_High School,z_Blue Collar,5,Commercial,19330,13,Van,no,20463,1,Yes,3,3611,8,1,Highly Urban/ Urban
81766647,0,21-Oct-51,48,0,11,66817.00 ,No,218953.00 ,Yes,M,z_High School,Professional,31,Private,14690,1,Minivan,yes,0,0,No,0,4849,,1,Highly Urban/ Urban
521258788,0,26-Jun-57,42,0,11,50009.00 ,No,0.00 ,z_No,M,Masters,,64,Commercial,17000,1,Van,no,0,0,No,3,7084,14,1,Highly Urban/ Urban
257009795,0,15-Aug-44,55,0,12,37537.00 ,No,158064.00 ,Yes,z_F,Bachelors,z_Blue Collar,30,Commercial,10750,6,z_SUV,no,2595,2,No,1,0,11,0,Highly Urban/ Urban
960204662,0,16-Sep-69,30,1,7,,Yes,0.00 ,z_No,z_F,z_High School,Home Maker,5,Private,13180,3,z_SUV,no,0,0,No,0,0,6,0,Highly Urban/ Urban
737225966,0,7-Jul-52,47,0,12,60936.00 ,No,254729.00 ,Yes,M,Bachelors,Professional,24,Private,14220,10,Minivan,no,0,0,No,0,0,10,0,Highly Urban/ Urban
232169136,0,27-Mar-47,52,0,12,37388.00 ,No,0.00 ,z_No,M,<High School,z_Blue Collar,26,Commercial,7310,4,Pickup,yes,19685,3,Yes,4,1131,1,1,Highly Urban/ Urban
220518053,2,12-Jul-58,41,2,10,62840.00 ,No,220786.00 ,Yes,z_F,PhD,,52,Commercial,35960,13,Van,no,0,0,No,3,0,12,0,Highly Urban/ Urban
84316018,0,4-May-57,42,1,13,122085.00 ,No,351792.00 ,Yes,z_F,Masters,Lawyer,33,Private,18450,6,z_SUV,no,0,0,No,0,0,15,0,Highly Urban/ Urban
283869736,0,17-Feb-67,32,4,16,25749.00 ,No,128717.00 ,Yes,z_F,z_High School,Clerical,33,Private,4700,7,Sports Car,no,8864,1,No,2,0,1,0,Highly Urban/ Urban
240832106,0,11-Sep-72,27,2,15,53458.00 ,No,211386.00 ,Yes,M,Bachelors,Manager,26,Private,21600,10,Van,yes,47389,2,No,6,0,7,0,Highly Urban/ Urban
442338873,0,12-Jul-54,45,0,10,61696.00 ,No,207862.00 ,Yes,M,Bachelors,Professional,43,Private,18090,4,Van,yes,0,0,Yes,1,4361,12,1,Highly Urban/ Urban
980076743,0,21-Sep-61,38,0,9,70851.00 ,No,205840.00 ,Yes,M,z_High School,Clerical,48,Private,20330,6,Van,no,0,0,No,0,596,1,1,Highly Urban/ Urban
676564761,0,30-Jul-46,53,0,8,132536.00 ,No,368061.00 ,Yes,M,Bachelors,Professional,43,Commercial,20050,1,Van,no,0,0,No,0,7990,9,1,Highly Urban/ Urban
400793877,0,18-Oct-65,34,1,10,54853.00 ,No,0.00 ,Yes,z_F,Bachelors,Student,44,Private,18480,4,z_SUV,no,31830,2,Yes,2,0,1,0,Highly Urban/ Urban
70519778,0,7-Jan-53,46,0,9,95662.00 ,No,254898.00 ,Yes,M,PhD,,21,Commercial,25490,1,Panel Truck,no,4796,3,No,5,0,10,0,Highly Urban/ Urban
711833264,1,25-Apr-60,39,1,13,55220.00 ,No,127926.00 ,Yes,z_F,Bachelors,Clerical,66,Private,10920,1,z_SUV,no,0,0,No,2,0,10,0,z_Highly Rural/ Rural
474604095,2,3-Nov-60,39,2,14,75946.00 ,No,229313.00 ,Yes,M,Bachelors,z_Blue Collar,19,Commercial,20090,1,Van,yes,4017,2,No,6,0,11,0,Highly Urban/ Urban
922582130,0,29-Aug-63,36,2,0,0.00 ,No,66630.00 ,Yes,z_F,Masters,Home Maker,32,Private,5100,4,Sports Car,no,0,0,No,3,0,9,0,Highly Urban/ Urban
198968221,0,19-May-48,51,0,10,59486.00 ,No,,Yes,z_F,z_High School,z_Blue Collar,13,Commercial,15990,6,z_SUV,no,20084,2,Yes,4,0,11,0,Highly Urban/ Urban
828496212,0,29-Mar-58,41,0,6,,No,,z_No,M,PhD,Manager,40,Private,16500,13,Minivan,yes,0,0,No,0,0,13,0,Highly Urban/ Urban
297552418,0,26-Dec-43,55,0,12,41341.00 ,No,0.00 ,z_No,z_F,Masters,Lawyer,24,Private,10690,7,Minivan,no,0,0,Yes,0,0,9,0,Highly Urban/ Urban
158464992,0,2-Jul-72,27,1,12,22252.00 ,Yes,0.00 ,z_No,z_F,<High School,z_Blue Collar,33,Private,14070,1,z_SUV,no,0,0,No,1,4446,7,1,Highly Urban/ Urban
196382090,1,30-May-63,36,3,8,26981.00 ,No,122302.00 ,Yes,z_F,z_High School,Clerical,7,Private,14410,4,Pickup,no,0,0,No,0,0,7,0,Highly Urban/ Urban
311453106,0,8-Feb-51,48,0,9,118277.00 ,No,0.00 ,z_No,M,Masters,,36,Commercial,17680,15,Van,yes,7274,3,No,1,2115,18,1,Highly Urban/ Urban
164947678,2,17-Mar-59,40,2,11,93310.00 ,No,265298.00 ,Yes,z_F,Bachelors,z_Blue Collar,48,Commercial,10830,1,Pickup,no,45879,2,No,4,0,8,0,Highly Urban/ Urban
692062611,0,24-Aug-59,40,0,7,30631.00 ,No,0.00 ,z_No,M,<High School,z_Blue Collar,50,Commercial,11510,4,Pickup,yes,981,3,No,5,3007,1,1,Highly Urban/ Urban
289630825,0,3-Nov-58,41,0,7,37771.00 ,No,169247.00 ,Yes,z_F,Bachelors,Home Maker,44,Private,9380,4,z_SUV,no,0,0,No,0,0,11,0,z_Highly Rural/ Rural
377336272,0,21-Aug-63,36,0,11,127079.00 ,No,308335.00 ,Yes,M,Masters,,30,Commercial,33200,4,Panel Truck,no,952,3,No,3,0,20,0,Highly Urban/ Urban
59213729,0,25-Jun-48,51,0,8,93709.00 ,No,0.00 ,z_No,M,Masters,,22,Commercial,20770,6,Van,yes,0,0,No,0,3725,19,1,Highly Urban/ Urban
704750688,0,30-Jan-66,33,1,8,74409.00 ,No,243092.00 ,Yes,z_F,Masters,Lawyer,31,Private,12240,4,Minivan,no,0,0,No,0,0,17,0,Highly Urban/ Urban
362799972,0,29-Jan-43,56,0,10,63141.00 ,No,,Yes,M,Bachelors,Professional,51,Private,1500,7,Minivan,no,725,4,No,0,0,12,0,Highly Urban/ Urban
745699242,0,1-Feb-43,56,0,13,112246.00 ,No,0.00 ,z_No,M,PhD,Lawyer,10,Private,17180,7,Van,no,0,0,No,2,0,10,0,Highly Urban/ Urban
777874654,0,31-Aug-60,39,0,13,96542.00 ,No,0.00 ,z_No,M,Bachelors,z_Blue Collar,6,Commercial,11150,10,Minivan,no,0,0,No,0,0,12,0,Highly Urban/ Urban
349920203,0,15-Jul-45,54,0,13,76049.00 ,No,272992.00 ,Yes,z_F,z_High School,z_Blue Collar,43,Commercial,11190,13,z_SUV,no,0,0,No,0,0,4,0,Highly Urban/ Urban
485950386,0,19-Mar-64,35,1,,78163.00 ,No,170975.00 ,Yes,z_F,Bachelors,z_Blue Collar,9,Commercial,19020,4,Pickup,no,0,0,No,0,0,10,0,z_Highly Rural/ Rural
518046357,0,13-Jul-42,57,0,13,128956.00 ,No,0.00 ,z_No,M,Masters,Lawyer,22,Private,20100,9,Van,yes,0,0,No,1,0,16,0,Highly Urban/ Urban
289885831,1,27-Feb-56,43,2,14,12259.00 ,Yes,0.00 ,z_No,M,Bachelors,Student,29,Commercial,4250,7,Minivan,no,0,0,No,0,0,9,0,z_Highly Rural/ Rural
765313451,0,20-Jun-58,41,0,13,4130.00 ,No,102229.00 ,Yes,z_F,Bachelors,Home Maker,51,Private,1500,4,Sports Car,no,0,0,No,0,0,11,0,z_Highly Rural/ Rural
272931844,0,19-Mar-42,57,0,15,98323.00 ,No,334600.00 ,Yes,z_F,Bachelors,Manager,21,Private,20920,1,Minivan,no,0,0,No,0,0,11,0,Highly Urban/ Urban
320720333,0,23-Oct-52,47,0,5,88285.00 ,No,281686.00 ,Yes,M,Bachelors,Professional,55,Private,15030,1,Minivan,no,1493,1,No,5,0,13,0,Highly Urban/ Urban
352733454,0,27-Jul-61,38,0,7,94513.00 ,No,256582.00 ,Yes,z_F,Bachelors,Manager,20,Private,19120,10,z_SUV,no,0,0,No,0,0,14,0,Highly Urban/ Urban
459075283,0,5-Jul-43,56,0,12,146309.00 ,No,426818.00 ,Yes,z_F,Masters,Lawyer,11,Private,34460,6,Pickup,no,0,0,No,3,0,15,0,Highly Urban/ Urban
455680142,0,17-Sep-60,39,0,9,85600.00 ,No,0.00 ,z_No,z_F,Masters,Professional,19,Private,19760,13,Minivan,no,4948,3,No,6,0,15,0,Highly Urban/ Urban
673623853,0,15-May-52,47,0,0,0.00 ,No,94101.00 ,Yes,z_F,z_High School,Home Maker,27,Commercial,17840,6,Pickup,no,0,0,No,1,0,1,0,z_Highly Rural/ Rural
521665940,0,13-Jun-42,57,0,10,28617.00 ,No,183202.00 ,Yes,z_F,z_High School,Clerical,40,Private,17850,6,z_SUV,no,8579,2,No,5,2551,7,1,Highly Urban/ Urban
367158992,0,16-Jan-54,45,0,0,0.00 ,No,0.00 ,z_No,z_F,Bachelors,Home Maker,9,Private,6000,13,z_SUV,no,698,2,No,3,0,2,0,Highly Urban/ Urban
645904097,0,2-Sep-61,38,1,12,48793.00 ,Yes,0.00 ,z_No,M,z_High School,z_Blue Collar,34,Private,4900,4,Pickup,yes,0,0,No,0,1206,6,1,z_Highly Rural/ Rural
60983747,0,1-Feb-64,35,3,14,45684.00 ,Yes,173040.00 ,z_No,M,<High School,z_Blue Collar,30,Commercial,24110,9,Panel Truck,yes,0,0,No,0,0,6,0,z_Highly Rural/ Rural
338735289,0,10-Jul-58,41,0,0,0.00 ,No,0.00 ,z_No,z_F,z_High School,Home Maker,40,Private,12860,4,z_SUV,no,0,0,No,0,0,1,0,z_Highly Rural/ Rural
835094951,0,13-May-51,48,0,11,131063.00 ,No,368546.00 ,Yes,M,Bachelors,Professional,36,Private,19410,5,Van,yes,0,0,No,0,0,7,0,Highly Urban/ Urban
317842701,0,25-Jun-45,54,0,12,40818.00 ,No,0.00 ,z_No,z_F,Masters,Lawyer,34,Private,10980,1,z_SUV,no,5050,2,No,0,0,15,0,Highly Urban/ Urban
237375162,0,16-Dec-73,25,2,12,26906.00 ,Yes,0.00 ,z_No,z_F,z_High School,Clerical,10,Private,4000,1,Sports Car,no,23451,2,Yes,8,3748,8,1,Highly Urban/ Urban
667817150,0,27-Jun-46,53,0,13,36755.00 ,No,0.00 ,z_No,z_F,Masters,Lawyer,49,Private,10480,16,z_SUV,no,44990,1,No,1,0,15,0,Highly Urban/ Urban
325063400,0,10-Sep-64,35,0,0,0.00 ,No,0.00 ,z_No,z_F,Bachelors,Student,8,Commercial,6330,4,z_SUV,no,6191,3,No,8,0,8,0,Highly Urban/ Urban
234742148,0,1-Nov-63,36,2,11,33294.00 ,Yes,0.00 ,z_No,z_F,<High School,Clerical,26,Private,10070,1,Sports Car,no,0,0,No,0,0,1,0,z_Highly Rural/ Rural
263196535,1,21-Nov-59,39,2,12,61612.00 ,No,219629.00 ,Yes,z_F,z_High School,z_Blue Collar,32,Commercial,24780,4,Pickup,no,0,0,No,0,0,1,0,z_Highly Rural/ Rural
995127429,0,30-Apr-50,49,0,,24289.00 ,No,158421.00 ,Yes,z_F,<High School,z_Blue Collar,36,Private,8830,3,z_SUV,no,0,0,No,0,0,8,0,z_Highly Rural/ Rural
841000572,0,27-Apr-55,44,0,12,220722.00 ,No,583508.00 ,z_No,M,PhD,Lawyer,49,Private,13890,6,Minivan,yes,0,0,No,0,0,17,0,z_Highly Rural/ Rural
73197020,0,12-May-49,50,0,6,83168.00 ,No,324893.00 ,Yes,z_F,Masters,Lawyer,29,Private,16490,1,Minivan,no,2740,1,No,1,0,,0,Highly Urban/ Urban
449710558,0,26-Feb-42,57,0,10,297435.00 ,No,611328.00 ,Yes,M,PhD,,40,Commercial,34050,1,Panel Truck,yes,6581,2,No,5,0,10,0,Highly Urban/ Urban
228614537,0,22-Oct-68,31,1,8,30348.00 ,Yes,128843.00 ,z_No,M,Bachelors,Clerical,47,Private,4600,10,Minivan,no,2118,1,No,4,4125,9,1,Highly Urban/ Urban
217656831,0,9-Mar-38,61,0,14,203920.00 ,No,488199.00 ,Yes,M,z_High School,z_Blue Collar,42,Commercial,27990,1,Minivan,no,0,0,No,0,0,9,0,z_Highly Rural/ Rural
484058014,0,17-Aug-49,50,0,7,72306.00 ,No,193868.00 ,Yes,M,Masters,Lawyer,57,Private,14500,1,Minivan,yes,9583,1,No,0,4519,12,1,Highly Urban/ Urban
580352187,0,27-Aug-42,57,0,15,78467.00 ,No,0.00 ,z_No,z_F,PhD,,45,Commercial,42690,6,Panel Truck,no,3891,4,No,7,0,14,0,Highly Urban/ Urban
118817511,0,13-Aug-50,49,0,11,154853.00 ,No,0.00 ,z_No,z_F,PhD,Doctor,40,Private,24670,1,Pickup,no,0,0,No,0,0,14,0,Highly Urban/ Urban
699491404,0,31-May-51,48,0,7,78931.00 ,No,247182.00 ,Yes,M,Masters,Lawyer,5,Private,15550,4,Minivan,yes,0,0,No,0,0,18,0,z_Highly Rural/ Rural
602229598,2,21-Dec-57,41,2,12,64957.00 ,No,209019.00 ,Yes,M,Masters,,47,Commercial,12100,5,Pickup,no,6936,2,No,8,39729,7,1,Highly Urban/ Urban
190335385,0,11-Dec-46,52,0,0,0.00 ,No,0.00 ,z_No,z_F,PhD,Home Maker,41,Private,6400,1,Sports Car,no,6966,4,No,5,18461,11,1,Highly Urban/ Urban
